MMSI,Vessel Name,IMO Number,Call Sign,Vessel Type,Length,Breadth,Depth,Flag
477903700,OCEAN TREASURE,IMO9437414,VRGX5,Cargo,229,38,14.9,Unknown
636022016,RIPLEY PIONEER,IMO9290696,5LGU2,Cargo,225,32,7.0,Unknown
636092983,MSC ALDEBARAN III,IMO9301990,D5YM3,Cargo,206,32,8.7,Unknown
248993000,MINERVA ALICE,IMO9309435,9HA4903,Tanker,254,46,8.2,Malta
563065900,BW PARIS,IMO9368302,9V5895,Vessel,294,42,10.0,Singapore
636092195,LADY DORIS,IMO9459955,A8YI4,Cargo,184,23,10.4,Unknown
577115000,REEDBUCK,IMO9476886,YJQD6,Tug,70,16,5.2,Unknown
241222000,UNION MARINER,IMO9628934,SVBP5,Cargo,229,32,14.5,Greece
413279020,LU YANG SHUN,IMO9634880,BOPP4,Cargo,170,27,6.4,China
538003434,CELSIUS MALAGA,IMO9408803,V7QT5,Tanker,147,24,9.5,Marshall Islands
636018192,PORTSMOUTH,IMO9302437,A8IY8,Cargo,207,29,8.2,Unknown
215648000,GAS CRYSTAL,IMO8913215,9HWO7,Tanker,106,16,5.8,Malta
271048264,KPS GULTEKIN BEY,IMO9002049,TCA6188,Cargo,135,36,4.2,Turkey
636020759,XIANG AN KOU,IMO9888089,5LAO7,Cargo,217,43,8.2,Unknown
563081700,CMB CHARDONNAY,IMO9633147,9V6294,Cargo,235,38,7.6,Singapore
477439400,NEW ENERGY,IMO9708526,VRQE7,Tanker,333,60,12.7,Unknown
538004460,STAR POLARIS,IMO9588457,V7XE7,Cargo,292,45,18.2,Marshall Islands
636021241,FULVIA,IMO9524669,5LCY9,Cargo,176,29,9.9,Unknown
620765000,LOYALTY EXPRESS,IMO7007514,D6A2767,Cargo,0,4,3.0,Unknown
235098383,EVER LINKING,IMO9629043,2GLI9,Cargo,334,45,14.2,United Kingdom
538004284,TOPAZ,IMO9279537,V7WF3,Cargo,224,32,14.0,Marshall Islands
240840000,CAP THEODORA,IMO9380740,SVAM5,Tanker,274,48,17.0,Greece
247275400,GRANDE BENIN,IMO9343170,ICEX,Cargo,210,32,9.8,Italy
244790950,KING FISHER,IMO9556038,PCVY,Tanker,104,17,6.3,Netherlands
636014091,FPMC 24,IMO9418573,A8RF5,Tanker,183,32,13.2,Unknown
636015295,SEAS 3,IMO9590620,A8ZT5,Cargo,189,28,10.5,Unknown
636015994,CSAV RIO NEVADO,IMO9325180,D5DX5,Cargo,182,31,9.0,Unknown
636022519,ALAMEDA,IMO9228174,5LJE8,Cargo,289,45,9.9,Unknown
240788000,MINERVA JOANNA,IMO9380386,SVAB9,Tanker,183,32,12.2,Greece
205460000,LIBRAMONT,IMO9292761,ONCV,Tanker,180,29,10.4,Belgium
538005249,ARDMORE SEAVANGUARD,IMO9637088,V7CE3,Tanker,183,32,12.9,Marshall Islands
538008692,NIKOS M,IMO9865776,V7A2662,Tanker,183,32,9.4,Marshall Islands
636020115,HISTRIA DIONE,IMO9800805,D5XS9,Tanker,180,32,10.0,Unknown
636015990,NIMERTIS,IMO9650999,D5DW6,Cargo,169,27,9.8,Unknown
256238000,SEAFORCE,IMO9685487,9HA3859,Cargo,292,45,9.1,Malta
256032000,YALLA,IMO1012220,9HA3745,Pleasure Craft,73,12,3.3,Malta
750237000,DORO,IMO7636987,8RCZ1,Cargo,66,10,4.0,Unknown
248893000,MICHELANGELO TRADER,IMO9282170,9HA4850,Cargo,147,22,6.9,Malta
219471000,NORD PENGUIN,IMO9687186,OZDY2,Cargo,229,32,7.4,Denmark
246494000,STAD AMSTERDAM,IMO9185554,PECA,Passenger,66,10,4.2,Netherlands
538008313,NISSOS DONOUSSA,IMO9853840,V7A2226,Tanker,333,60,17.4,Marshall Islands
205089000,DICKENS,IMO9898553,ONKZ,Tanker,336,60,20.2,Belgium
563034800,PARANAGUA EXPRESS,IMO9786724,9V5294,Cargo,330,48,10.7,Singapore
720111000,BLUE PARADISE,IMO7235903,HO7978,Tug,46,12,6.4,Unknown
636092914,OKEE ALICIA,IMO9334818,D5UH6,Cargo,175,28,9.5,Unknown
403644000,ZAHRA,IMO9917866,HZKN,Tanker,183,35,7.9,Saudi Arabia
636015421,CIELO DI VAIANO,IMO9595149,D5AQ2,Cargo,182,27,10.9,Unknown
229631000,CIELO DI NEW YORK,IMO9669665,9HA3466,Tanker,183,32,7.0,Malta
538005813,NAVE LUMINOSITY,IMO9657040,V7HF7,Tanker,183,32,13.3,Marshall Islands
636019499,XIAO MAY,IMO9891878,D5UU6,Cargo,229,36,7.7,Unknown
205042000,DELOS,IMO9877767,ONKR,Tanker,336,60,12.5,Belgium
499929694,TANERLIQ,IMO9178445,WDF2025,Tug,45,14,7.0,Unknown
271049229,LEA ATK,IMO9566708,TCA6527,Tanker,110,17,6.6,Turkey
431988000,SHOYOH,IMO9641376,7KDG,Cargo,240,43,9.5,Japan
241311000,EXPRESS BERLIN,IMO9484924,SVBY4,Cargo,349,45,15.5,Greece
636020787,SONIC,IMO9436484,5LAS4,Cargo,231,31,9.4,Unknown
636012589,FORMOSA THIRTEEN,IMO9272503,A8GJ7,Tanker,179,32,12.0,Unknown
565004000,WAN HAI 505,IMO9294874,S6AV3,Cargo,268,32,12.5,Singapore
636015751,MILTIADES II,IMO9300831,D5CO9,Cargo,178,28,9.8,Unknown
720988000,SPRINGBOK,IMO7507370,CPB3063,Towing,40,10,4.5,Unknown
248458000,ATHINA II,IMO9291286,9HA4660,Tanker,333,60,13.7,Malta
563405000,ARIANE MAKARA,IMO9442548,9V7973,Tanker,147,24,9.7,Singapore
538004327,CEPHEUS,IMO9594597,V7WL2,Cargo,189,32,12.8,Marshall Islands
563119400,WAN HAI 325,IMO9871476,9V6494,Cargo,204,35,9.8,Singapore
538008717,VELOS FORTUNA,IMO9347310,V7A2686,Tanker,182,32,7.5,Marshall Islands
229665000,DIMITRIS C,IMO9210074,9HA3500,Cargo,243,32,11.5,Malta
413147000,XIN NAN SHA,IMO9310056,BPBT,Cargo,263,32,12.8,China
636022724,JANIS,IMO9437311,5LKD8,Cargo,138,21,6.3,Unknown
246029000,VICTORIABORG,IMO9234276,PBDS,Cargo,132,15,8.1,Netherlands
219499000,TORM EVELYN,IMO9456927,OZFO2,Tanker,228,32,12.5,Denmark
538003777,CANARY,IMO9441271,V7TC3,Cargo,189,32,12.9,Marshall Islands
477174900,MAERSK CHACHAI,IMO9525388,VRJT6,Cargo,249,37,11.7,Unknown
477020300,CSCL OCEANIA,IMO9286009,VRBI2,Cargo,333,42,14.5,Unknown
538007459,MALTO ELAN,IMO9792436,V7OS7,Cargo,190,32,11.4,Marshall Islands
219228000,MAERSK STEPNICA,IMO9352004,OZDL2,Cargo,334,42,14.5,Denmark
538009295,SCOTER,IMO9902299,V7A4557,Cargo,180,30,7.8,Marshall Islands
477700600,GOLDEN BULL,IMO9438626,VRKC7,Cargo,224,32,14.5,Unknown
636014998,GLENDA MELODY,IMO9455818,A8XY7,Tanker,183,32,12.4,Unknown
220187000,AXEL MAERSK,IMO9260419,OUUY2,Cargo,352,42,15.0,Denmark
538009382,TRADERSHIP,IMO9310135,V7A4664,Cargo,289,45,9.6,Marshall Islands
636020584,EVER EXCELLENT,IMO9899806,D5ZW4,Cargo,229,32,8.5,Unknown
405000336,MEGHNA FREEDOM,IMO9622813,S2BK3,Cargo,190,32,12.0,Unknown
538007622,NAVIOS VERDE,IMO9324863,V7XL5,Cargo,261,32,11.6,Marshall Islands
240929000,NYMPHE,IMO9438781,SVAS5,Cargo,292,45,18.2,Greece
477252600,NAVARINO,IMO9400289,VRQD6,Cargo,335,42,14.7,Unknown
636021074,SERENA,IMO9451173,5LCD5,Cargo,190,32,12.1,Unknown
538009867,INGWAR SELMER,IMO9490818,V7A5270,Cargo,190,31,10.7,Marshall Islands
258655000,CLIPPER VICTORY,IMO9379399,LAIN6,Tanker,227,32,12.8,Norway
248644000,MARIA P. LEMOS,IMO9826122,9HA4741,Tanker,333,60,18.5,Malta
538005422,RIVER SHINER,IMO9289752,V7DR3,Tanker,227,32,14.3,Marshall Islands
428403000,ZIM YOKOHAMA,IMO9322346,4XFD,Cargo,0,0,10.8,Israel
636021414,LILA AMAZON,IMO9313474,5LDV7,Tanker,183,32,9.9,Unknown
636019998,DENEB HARMONY,IMO9832482,D5XE3,Cargo,180,30,10.4,Unknown
538005301,FLAGSHIP WILLOW,IMO9512484,V7CP7,Tanker,229,32,14.3,Marshall Islands
563176900,DOUBLE PRIDE,IMO9633123,9V8507,Cargo,235,38,7.7,Singapore
636017064,PHAEDRA,IMO9737589,D5JD2,Cargo,229,32,14.4,Unknown
229625000,MSC AJACCIO,IMO9605267,9HA3461,Cargo,300,48,10.5,Malta
636015406,SOFIA R,IMO9530967,D5AN5,Cargo,186,27,10.9,Unknown
249393000,SIRINA,IMO9230127,9HQZ9,Cargo,189,32,11.9,Malta
636016081,FULHAM ROAD,IMO9594901,D5EH7,Tanker,228,32,14.3,Unknown
228057000,MN COLIBRI,IMO9207390,FNHO,Cargo,116,20,5.0,France
636014989,NEW VANGUARD,IMO9445631,A8XW8,Tanker,330,60,21.5,Unknown
538009572,SDTR DORIS,IMO9877860,V7A4908,Cargo,227,36,7.7,Marshall Islands
538090572,PAX,IMO9412622,V7UF6,Cargo,175,29,6.2,Marshall Islands
636017582,MSC SENA,IMO9116369,D5LQ7,Cargo,201,30,9.9,Unknown
477030800,ECO SPLENDOR,IMO9659189,VRMB6,Cargo,183,30,10.0,Unknown
209631000,SAN MARTIN,IMO9382097,5BGH5,Cargo,176,32,8.9,Cyprus
229535000,MIRO D,IMO9243382,9HA3388,Tanker,138,23,9.3,Malta
636093002,LANCASTER STRAIT,IMO9609706,5LAE4,Cargo,187,29,10.5,Unknown
477195100,MAERSK VIRGINIA,IMO9235531,VRMD3,Cargo,292,32,13.5,Unknown
245601000,UTRECHT,IMO9125956,PCQC,Other,154,28,8.9,Netherlands
259890000,SUSANA S,IMO9406714,LACF7,Tanker,164,23,9.6,Norway
215738000,PANORMOS,IMO9480538,9HWW9,Cargo,292,45,18.3,Malta
248959000,HAFNIA HONG KONG,IMO9830288,9HA4886,Tanker,228,38,9.5,Malta
403641000,FATIMAH,IMO9917830,HZKF,Tanker,183,35,7.9,Saudi Arabia
414305000,GUANG XIN,IMO9786035,BRWM,Cargo,225,32,7.6,China
636020077,GREAT FOREST,IMO9419254,A8UQ7,Cargo,196,31,8.7,Unknown
538004353,RIVIERA,IMO9438078,V7WO5,Passenger,238,32,7.6,Marshall Islands
477514700,VICTORIA HARBOUR,IMO9589229,VRIJ2,Cargo,169,27,10.0,Unknown
205309000,LANGE WAPPER,IMO9174139,ORMP,Dredger,136,27,6.5,Belgium
275508000,ARTEMIS,IMO9366225,YLPT,Cargo,139,22,6.5,Unknown
240644000,ADVENTURE,IMO9286073,SVKA,Tanker,333,58,22.5,Greece
636021815,DALIS,IMO9855343,5LFU9,Tanker,336,60,20.2,Unknown
235307000,MORITZ SCHULTE,IMO9220794,ZNVF8,Tanker,128,18,8.4,United Kingdom
220596000,GUSTAV MAERSK,IMO9359038,OUJK2,Cargo,366,42,15.5,Denmark
538010149,STATIA SUNRISE,IMO9418004,V7A5678,Tug,28,9,3.9,Marshall Islands
563141900,NORD ANDROMEDA,IMO9929390,9V7206,Cargo,229,32,7.7,Singapore
566199000,MTM LONDON,IMO9296872,9V9577,Tanker,141,24,10.0,Singapore
538009331,WONDER POLARIS,IMO9285835,V7A4605,Tanker,250,44,12.3,Marshall Islands
636092744,CORNELIE OLDENDORFF,IMO9498846,A8YF9,Cargo,229,38,13.7,Unknown
538007238,SAMJOHN LEGACY,IMO9434436,V7ZX7,Cargo,292,45,10.3,Marshall Islands
241069000,GEORGIOS P,IMO9476680,SVBE2,Cargo,189,32,12.8,Greece
538008599,OVERSEAS SUN COAST,IMO9862944,V7A2557,Tanker,183,32,8.6,Marshall Islands
565414000,ATLANTIC MAYA,IMO9303003,9V3071,Cargo,189,32,12.6,Singapore
271044090,BEYKOZ,IMO9558945,TCA3439,Tanker,119,20,7.4,Turkey
403522001,SAKAKA,IMO9152258,HZEO,Cargo,276,32,12.5,Saudi Arabia
563140700,SEA BLISS,IMO9682887,9V7366,Cargo,180,30,8.0,Singapore
477390400,SEASPAN AMAZON,IMO9630391,VRNF8,Cargo,336,48,15.2,Unknown
477655900,MOL EMPIRE,IMO9407160,VRGE7,Cargo,294,32,13.7,Unknown
565485000,MAERSK SEMAKAU,IMO9315252,S6CH6,Cargo,318,40,14.0,Singapore
209026000,KATERINA,IMO9256884,P3UG9,Cargo,225,32,14.0,Cyprus
538009218,POSEIDON.GR,IMO9760067,V7A4467,Cargo,200,32,11.9,Marshall Islands
538010002,BUNGO CROWN,IMO9925875,V7A5446,Tanker,185,32,9.6,Marshall Islands
566088000,DON CARLOS,IMO9122655,9V9243,Cargo,227,32,11.0,Singapore
577352000,T & C AGGRESSOR II,IMO9068964,YJWC5,Passenger,39,6,2.2,Unknown
538003413,CROWNED EAGLE,IMO9418729,V7QP4,Cargo,189,32,12.7,Marshall Islands
477466500,SHANDONG HAI XING,IMO9591545,VRNR9,Cargo,224,32,6.8,Unknown
636093041,CONTI CONQUEST,IMO9293818,5LCJ8,Cargo,333,42,9.0,Unknown
257329000,STAR JAPAN,IMO9254654,LAZV5,Cargo,198,31,12.0,Norway
636019809,ELVIRA,IMO9202869,A8IP2,Vessel,152,23,7.5,Unknown
477686200,BAKER RIVER,IMO9284269,VRMV3,Cargo,190,32,12.6,Unknown
565032000,WAN HAI 312,IMO9248693,S6AS6,Cargo,212,32,11.5,Singapore
215136000,FATIH,IMO9579327,9HA2649,Cargo,180,30,9.5,Malta
636013812,RONALD N,IMO9386304,A8PQ3,Tanker,227,32,12.8,Unknown
203245106,VO65 SISI,IMO0000000,OEX5106,Sailing,21,6,0.0,Unknown
636020488,BBG HEZHOU,IMO9922263,D5ZL6,Cargo,199,32,12.9,Unknown
229402000,MARTHA,IMO9087245,9HA3304,Cargo,185,30,11.2,Malta
477389200,NING AN CHENG,IMO9484041,VRHL2,Cargo,177,28,9.5,Unknown
563049600,IBIS PACIFIC,IMO9358955,9V2478,Tanker,183,32,8.0,Singapore
247313500,COSTA FASCINOSA,IMO9479864,ICPO,Passenger,290,36,8.3,Italy
566819000,CERULEAN,IMO9655169,9V9934,Cargo,167,26,10.5,Singapore
760789990,CABO BLANCO,IMO9382981,OA-3644,Tug,25,10,3.7,Unknown
538010438,ARUNA EAGLE,IMO9494486,V7A6038,Cargo,200,32,7.6,Marshall Islands
564667000,AOM GAIA,IMO9623702,9V2224,Cargo,229,32,14.4,Singapore
538008720,SM SANTOS,IMO9842516,V7A2689,Cargo,229,32,7.3,Marshall Islands
538009638,FRONT ALTA,IMO9920772,V7A4984,Tanker,330,60,11.0,Marshall Islands
636016262,INDIAN GOODWILL,IMO9626675,D5FG8,Cargo,225,32,13.9,Unknown
538008475,CELSIUS RIGA,IMO9430284,V7A2401,Tanker,183,32,11.6,Marshall Islands
720157000,BRAWLSTARTS,IMO8110992,CPB3074,Vessel,80,18,5.0,Unknown
538007705,GPO AMETHYST,IMO9760433,V7KH5,Cargo,225,48,10.2,Marshall Islands
229219000,IZMIR,IMO9644201,9HA3157,Cargo,199,32,13.3,Malta
538008751,ASL SYMPHONY,IMO9758363,V7A2721,Cargo,190,32,6.5,Marshall Islands
636013143,ZIM GENOVA,IMO9318187,A8KW9,Cargo,260,32,12.6,Unknown
563167300,VIALLI,IMO9538153,9V8232,Tanker,182,32,8.4,Singapore
235009850,EVER SIGMA,IMO9300398,MKKZ7,Cargo,299,42,14.2,United Kingdom
538008593,SC MONTREUX,IMO9295414,V7A2549,Cargo,263,32,11.0,Marshall Islands
538009636,DARYA VIDYA,IMO9815953,V7A4982,Cargo,200,32,6.9,Marshall Islands
538010416,CHEMTRANS NAOS,IMO9274094,V7A6010,Tanker,228,32,7.5,Marshall Islands
215658000,PS FRAMURA,IMO9691395,9HA5232,Cargo,223,32,6.9,Malta
538005408,STI POPLAR,IMO9696589,V7DO8,Tanker,184,27,11.9,Marshall Islands
255806391,ICS ORION,IMO9861536,CQEI4,Cargo,110,16,4.6,Portugal
440072000,CY INTEROCEAN I,IMO9802970,D7DN,Other,153,40,5.0,South Korea
414239000,ZHONG GU JI LIN,IMO9232113,BYND,Cargo,283,33,11.5,China
538009041,FRONT NJORD,IMO9408205,V7A4233,Tanker,274,48,9.7,Marshall Islands
636019448,MV STAR WAVE,IMO9746009,D5UO6,Cargo,200,32,13.0,Unknown
477520900,RAINBOW,IMO9294202,VRAH5,Cargo,189,32,12.3,Unknown
229169000,FORCE BLUE,IMO1007524,9HA5458,Pleasure Craft,64,12,3.0,Malta
247303200,RBD ITALIA,IMO9448619,ICQC,Cargo,229,36,14.2,Italy
538009122,OLYMPIA.GR,IMO9817523,V7A4347,Cargo,199,32,11.4,Marshall Islands
219086000,SANTA ROSA,IMO9430363,OXMP2,Cargo,300,43,10.2,Denmark
565464000,DELPHINUS,IMO9336000,9VDM2,Cargo,225,32,14.0,Singapore
710024830,MARCILIO DIAS,IMO9453858,PPPT,Tanker,274,48,17.0,Unknown
636020836,ANASSA,IMO9590929,5LAY5,Cargo,199,32,11.6,Unknown
212450000,ANDEAN,IMO9413925,5BNN2,Cargo,184,23,10.4,Cyprus
566086000,SALOME,IMO9515412,9V9112,Cargo,264,33,12.3,Singapore
563123500,WAN HAI 521,IMO9400186,9V3760,Cargo,269,32,11.9,Singapore
636021722,KRASZEWSKI,IMO9432153,5LFJ7,Cargo,200,28,9.6,Unknown
538010530,BEKS IRON,IMO9306562,V7A6178,Tanker,228,25,7.6,Marshall Islands
564538000,VIYADA NAREE,IMO9722039,9V2940,Cargo,182,30,9.3,Singapore
538007082,T PRIME,IMO9611503,V7OG5,Cargo,180,28,7.2,Marshall Islands
413527660,RONG HUA WAN,IMO9814399,BOPE,Tanker,115,20,5.9,China
215497000,DAYTONA,IMO9528043,9HA2745,Tanker,248,43,15.0,Malta
636018189,NYK DENEB,IMO9337676,D5OO9,Cargo,294,32,10.5,Unknown
563394000,IVS ORCHARD,IMO9528029,9V7782,Cargo,179,28,10.2,Singapore
248698000,DRAGONERA,IMO9536428,9HA2475,Cargo,180,30,10.1,Malta
538009812,DESERT SEEKER,IMO9899208,V7A5192,Cargo,200,32,11.1,Marshall Islands
671091100,LA TEMPERANCE,IMO6719885,5VHA3,Cargo,55,10,3.4,Unknown
636020351,ZIM HAIFA,IMO9218650,D5YU8,Cargo,277,40,12.0,Unknown
477327500,CL BEIJING,IMO9649299,VRST9,Cargo,229,32,13.5,Unknown
477595800,ALPINE MYSTERY,IMO9392808,VRFP2,Tanker,183,32,12.2,Unknown
538007638,AEGIR SELMER,IMO9514080,V7YJ9,Cargo,190,33,11.6,Marshall Islands
477744100,MAPLE FORTUNE,IMO9473432,VRGE4,Cargo,179,28,10.0,Unknown
477261300,MAERSK NIJMEGEN,IMO9434929,VRFE9,Cargo,210,30,11.5,Unknown
518998656,LUPUS TWO,IMO9289532,E5U4636,Tanker,186,32,8.0,Unknown
403562000,KHUZAMA,IMO9384215,HZGY,Tanker,333,60,22.5,Saudi Arabia
538009621,AIN SNAN EXPRESS,IMO9525869,V7A4966,Cargo,366,48,12.2,Marshall Islands
477387500,COSCO WUYISHAN,IMO9418303,VRHL9,Cargo,177,28,10.0,Unknown
431868000,FREEDOM ACE,IMO9293662,7KCB,Cargo,200,32,8.6,Japan
538070743,LADY M I I,IMO1004819,V7UL4,Pleasure Craft,49,9,3.8,Marshall Islands
563056700,X-PRESS COTOPAXI,IMO9256391,9V8333,Cargo,175,28,7.8,Singapore
229141000,DIAMOND SKY,IMO9468138,9HA3101,Cargo,190,32,7.8,Malta
477850400,FENG MAO HAI,IMO9747510,VRQJ7,Cargo,200,33,11.2,Unknown
209795000,SYNERGY KEELUNG,IMO9450595,5BKF5,Cargo,260,32,9.6,Cyprus
563119500,SERI EVEREST,IMO9864954,9V6922,Tanker,230,37,9.0,Singapore
636019342,GSL ELENI,IMO9285677,D5QI4,Cargo,299,42,9.5,Unknown
538007630,MAPLE GLORY,IMO9587180,V7XW5,Cargo,180,28,6.0,Marshall Islands
636092330,HHL RHINE,IMO9467017,D5AM2,Cargo,138,21,8.0,Unknown
431864000,GLORIOUS ROSE,IMO9942017,7KNW,Cargo,199,32,9.0,Japan
563117600,KEEGAN NO.2,IMO9849289,9V5577,Tanker,230,37,8.2,Singapore
248123000,LESVOS,IMO9772321,9HA4523,Tanker,274,48,9.4,Malta
229858000,SEA DUCK,IMO9443839,9HA3668,Tanker,120,20,8.7,Malta
414512000,JIN MING 82,IMO9632600,BOPQ5,Cargo,190,32,12.2,China
538007687,YANGTZE FALCON,IMO9626962,V7DU2,Cargo,189,32,6.8,Marshall Islands
636015170,AM GHENT,IMO9593476,A8ZA8,Cargo,229,38,14.9,Unknown
432276000,SUMIYOSHI MARU NO75,IMO9234238,JQZA,Fishing,58,9,4.0,Japan
636019878,KOOL FIRN,IMO9864746,D5WP2,Tanker,299,46,9.6,Unknown
235414000,EVER ENVOY,IMO9241308,VSQL9,Cargo,300,42,13.5,United Kingdom
636014899,SARONIC TRADER,IMO9453535,A8XI3,Cargo,228,38,14.9,Unknown
538005975,HONEY BADGER,IMO9711315,V7AR7,Cargo,199,32,13.0,Marshall Islands
255806068,AS FIORELLA,IMO9395111,CQIU2,Cargo,166,25,9.5,Portugal
403640000,MARIA,IMO9917828,HZKE,Tanker,183,35,9.7,Saudi Arabia
210014000,PANAMAX BREEZE,IMO9278430,5BFY4,Cargo,224,32,14.0,Cyprus
538010152,FREEDOM LINE,IMO9284245,V7A5684,Cargo,190,32,6.1,Marshall Islands
477468600,JOSCO YONGZHOU,IMO9872511,VRTD5,Cargo,200,33,11.9,Unknown
564853000,THOR FORTUNE,IMO9424613,9V9284,Cargo,189,32,12.4,Singapore
215532000,BONITO LNG,IMO9845788,9HA5162,Tanker,299,46,11.5,Malta
477167400,YANGTZE XING ZHONG,IMO9593749,VRJR4,Cargo,229,32,14.5,Unknown
636092313,INDUSTRIAL REVOLUTIO,IMO9267742,D5AH2,Cargo,134,21,8.0,Unknown
477390300,SEASPAN ZAMBEZI,IMO9630406,VRNF7,Cargo,337,48,15.2,Unknown
403590001,HABARI,IMO9386940,HZCV,Tanker,334,60,21.3,Saudi Arabia
574005030,GOBY,IMO9363833,XVHZ7,Tanker,145,24,10.0,Vietnam
620999120,VICTORY,IMO8975811,D6A3125,Vessel,0,0,2.0,Unknown
574005270,MT CARP,IMO9263136,XVIZ7,Vessel,145,24,8.0,Vietnam
538006206,CENTURIUS,IMO9712618,V7KT7,Cargo,179,28,10.1,Marshall Islands
229988000,CMA CGM TAGE,IMO9674555,9HA3777,Cargo,299,48,14.8,Malta
